acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
0.035246,0.16054,1.0914,1.2419,0.50461,1.1936,1.1444,37.01,44.759,0.34742,0.41023,0.4054,0.34799,0.23596,0.34589,0.40608,45.789,46.876,1.4071,6.7054,43.517,49.654,20.416,47.68,45.683,1456.6,1837.8,1.0557,1.0574,1.8787,2.244,1.2272,1.9801,2.1549,79.234,89.511,8,3,6,6,8,6,6,22.796,-28.341,-53.519,166.63,130.4,142.75,115.52,80.746,113.15,95.649,63.666,55.524,68.165,73.151,748.28,-794.84,-1498.4,4717.1,3690.1,4072.1,3239.1,184.09,155.47,155.23,281.73,277.73,280.71,247.77,3,4,2,4,5,4,4,-0.74872,-0.51478,0.14251,1.0176,0.98501,0.61531,0.78963,-56.413,-30.011,0.22377,0.35817,0.20846,0.15771,0.16772,0.27361,0.22193,24.144,26.884,-19.339,-13.53,3.6154,26.44,25.6,16.08,20.403,-1454.8,-793.14,-0.31958,-0.052734,0.56714,1.2765,1.2569,1.2326,1.0231,-7.5591,13.244,7,4,7,7,7,5,6,-42.302,13.133,-5.1797,54.185,52.273,30.42,44.724,13.196,30.606,15.155,17.898,16.764,19.608,14.341,-556.99,209.74,-86.494,710.25,685.61,395.64,588.2,-12.881,56.372,21.479,81.005,76.443,62.418,63.176,1,3,1,3,3,4,2,2
-0.94779,0.39409,0.2608,1.0866,1.0497,0.48933,0.99021,-65.334,26.711,0.18374,0.19213,0.10813,0.14732,0.14504,0.17898,0.17567,12.565,12.304,-33.01,13.974,9.1654,37.947,36.642,17.279,34.515,-2274.9,946.16,-0.67603,0.79541,0.4458,1.4676,1.3993,0.91182,1.4567,-33.071,53.979,9,5,9,8,9,7,8,10.786,-6.6661,-13.403,39.038,32.783,34.641,23.373,14.546,30.524,19.115,16.721,13.934,16.842,17.805,264.63,-168.45,-338.22,995.19,840.79,883.83,587.8,42.47,41.235,10.366,73.908,60.476,60.488,71.655,3,6,4,6,8,6,4,-0.89494,-0.3463,-0.4177,1.1058,0.99451,0.63492,1.0142,-64.04,-8.6426,0.17701,0.29814,0.24367,0.21115,0.21908,0.18204,0.18536,9.8106,22.307,-15.068,-5.7971,-7.0586,18.678,16.772,10.79,17.109,-1088,-144.37,-0.35864,0.49097,0.033936,1.3911,1.3543,0.91904,1.2153,-45.959,47.979,5,4,4,4,5,4,3,20.08,-83.647,38.366,114.54,102.8,103.12,60.627,32.236,75.148,37.428,59.627,57.5,68.845,22.791,266.83,-1349.1,633.48,1758.5,1574.3,1614.9,907.58,98.933,39.436,79.284,210.14,197.52,208,100.35,4,3,4,3,3,3,5,5
0.8551,0.15149,-0.54103,1.1823,0.95575,0.76944,1.1065,70.75,31.436,0.31244,0.36006,0.47903,0.30611,0.2499,0.27057,0.34607,19.726,26.226,24.426,4.0142,-15.701,33.972,27.323,22.235,31.816,2052.6,906.32,1.4751,0.823,0.33374,1.6927,1.6723,1.3295,1.6242,89.835,77.072,6,4,9,5,7,8,5,-56.153,25.192,-0.94578,181.32,165.66,153.06,101.85,94.355,151.63,68.157,78.298,84.643,61.723,77.461,-1238.6,662.45,45.998,3961.2,3652.4,3318.5,2227.5,101.3,234.3,79.116,354.22,352.92,234.42,297.12,4,3,3,5,4,5,4,0.7833,-0.3753,0.4682,1.0385,0.88309,0.65129,0.95461,67.291,-11.765,0.2093,0.17565,0.24238,0.16202,0.22055,0.15498,0.14918,9.2942,13.126,34.276,-16.452,20.813,45.563,38.655,28.755,41.884,2963.2,-506.96,1.5154,0.001709,0.71484,1.5818,1.5811,0.84148,1.5161,89.89,16.906,11,8,8,8,10,8,9,0.54472,-5.3587,7.1611,85.218,78.851,80.284,39.605,36.53,101.78,35.728,74.436,72.745,71.069,32.275,63.377,-169.11,205.03,2434.6,2251,2296.4,1126,85.747,175.81,91.387,285.53,281.88,272.35,101.4,6,6,6,6,6,6,6,2
0.56841,0.41534,0.70136,1.1427,0.82348,0.94455,0.97582,57.83,53.752,0.28046,0.39667,0.36961,0.21141,0.21898,0.2435,0.2718,14.721,15.77,18.697,13.789,23.234,37.735,27.183,31.196,32.239,1905,1781.8,1.4067,1.0056,1.4058,1.7206,1.4741,1.5216,1.6191,83.348,87.027,8,7,5,9,10,8,7,-9.2245,14.897,6.0359,66.252,54.935,51.612,51.637,47.542,52.101,36.944,45.933,46.268,39.555,31.058,-187.65,335.05,117.87,1485.5,1237.6,1160.9,1150.7,120.78,151.17,63.948,204.83,199.71,166.99,134.06,5,6,3,5,6,4,5,0.85282,-0.25461,-0.56352,1.3423,1.1538,0.944,1.1046,64.281,-3.3938,0.41556,0.77259,0.43878,0.49608,0.46041,0.51295,0.42881,17.128,42.021,25.139,-7.3134,-16.934,39.465,34.029,27.66,32.427,1868.5,-78.946,1.6343,1.7615,0.58057,2.1656,2.0662,2.1283,1.8239,88.793,81.971,9,5,7,6,7,6,8,-46.412,2.4302,31.498,274.49,264.24,199.2,183.06,190.81,230.71,64.616,136.87,138.81,131.04,94.902,-1168.9,34.52,849.22,7058.7,6811.5,5111.4,4701.9,416.66,499.5,117.56,524.87,510.16,512.38,434.55,3,5,5,4,4,7,4,2
-0.65226,-0.67359,-0.3741,1.0237,0.94908,0.7819,0.75361,-40.127,-40.685,0.095505,0.12763,0.08996,0.060904,0.056184,0.078385,0.12086,9.0344,13.074,-20.817,-21.658,-11.943,32.762,30.388,25.078,24.053,-1276.6,-1311.6,-0.47534,-0.43042,-0.21753,1.1625,1.1118,0.94967,1.0135,-23.28,-11.816,8,6,7,8,8,9,8,16.316,-7.4803,-13.345,43.269,38.854,25.172,37.49,35.167,16.42,12.97,15.586,16.348,4.5684,20.048,370.62,-181.8,-309.89,999.19,895.26,578.73,869.6,62.637,25.595,11.265,66.012,63.105,32.047,65.565,4,6,3,5,4,6,5,-0.24133,0.99158,0.076417,1.0625,1.0442,1.0116,0.34,-11.983,74.342,0.23071,0.22496,0.18501,0.22126,0.22478,0.21786,0.17678,12.938,9.4784,-2.6725,10.905,0.5955,11.633,11.463,11.089,3.6295,-134.07,818.43,0.16,1.342,0.368,1.4832,1.48,1.3456,0.63165,13,87.469,3,1,1,1,1,1,3,-54.535,7.7973,58.544,159.79,137.08,121.1,114.16,103.91,123.17,62.473,99.854,97.599,86.074,88.215,-1232.8,147.65,1366.9,3709.4,3186.1,2842.5,2626.2,54.634,327.93,157.93,338.8,332.45,334.37,291.66,3,5,4,5,6,6,3,0
0.74278,0.59856,0.35952,1.02,0.9543,0.69845,0.82557,53.882,43.088,0.023071,0.017808,0.019344,0.007622,0.011596,0.019397,0.017358,1.3318,1.6197,16.379,13.142,7.887,22.443,21.007,15.332,18.186,1187.4,945.11,0.78784,0.64136,0.3894,1.0416,0.98609,0.74455,0.85628,55.383,47.024,7,5,4,8,7,6,8,4.8593,0.54995,2.2338,10.989,7.465,7.5267,10.957,6.5267,0.71793,9.1146,5.1645,2.9412,5.287,5.1579,66.105,6.372,35.465,123.97,87.858,81.312,123.57,12.104,1.7835,10.076,25.963,12.183,22.993,25.904,1,3,1,1,1,1,1,0.7486,-0.40566,0.39956,0.97008,0.86441,0.58597,0.87369,62.691,-21.971,0.21571,0.085189,0.14719,0.13237,0.17598,0.09624,0.15417,8.7004,13.739,28.307,-15.459,15.278,36.787,32.751,22.342,33.092,2376.4,-841.12,1.2981,-0.21802,0.68726,1.3543,1.3163,0.77144,1.3367,80.623,-1.8581,9,7,6,9,9,8,8,25.843,-1.0077,-6.0771,97.628,92.021,88.904,42.797,36.525,114.43,32.769,79.761,79.694,77.598,35.226,719.37,-149.46,-228.57,2594.4,2439,2347.7,1164.5,126.13,343.52,100.47,358,343.61,357.91,149.29,5,7,4,7,8,7,5,5
-0.55728,-0.16292,0.82045,1.2701,0.90262,1.0862,1.0559,-18.613,16.155,0.3734,0.79337,0.34057,0.51282,0.52567,0.50018,0.34668,47.846,50.723,-17.688,-4.6305,26.564,40.614,28.723,34.754,33.877,-586.77,548.37,0.087646,1.3459,1.8218,2.7919,2.3507,2.6547,2.0165,79.136,89.553,8,3,8,7,7,6,9,3.6017,-16.908,8.9833,71.624,63.537,62.242,42.568,35.33,63.865,35.358,40.456,37.939,41.001,26.67,75.198,-399.31,232.68,1804.4,1596.2,1568.9,1083,84.588,139.51,91.723,171.4,145.26,169.65,124.77,5,8,5,8,7,9,8,0.837,-0.53825,0.50833,1.1614,1.0299,0.78863,0.98815,62.426,-16.196,0.13883,0.36926,0.13839,0.25599,0.28073,0.27382,0.13914,10.458,20.135,9.329,-5.7945,5.6425,12.698,11.233,8.4657,11.003,690.57,-179.17,1.03,0.125,0.72,1.7744,1.7132,1.5256,1.1673,77.188,23.93,1,3,3,3,2,3,2,-52.99,-4.6621,40.221,130.52,76.422,113.44,116.63,34.08,56.963,104.94,47.78,35.562,50.4,50.956,-1229,-145.76,932.5,2998.8,1776.8,2597.1,2670.2,5.671,93.78,184.39,209.75,142.15,205.61,188.99,3,4,4,4,3,5,4,5
0.743,0.51203,0.46979,1.1692,1.0024,0.76499,1.0068,59.749,36.931,0.47515,0.31585,0.29679,0.26023,0.35651,0.28503,0.2507,17.766,31.522,18.182,12.16,11.46,28.315,24.242,18.383,24.544,1448.7,868,1.3206,1.2185,0.97217,1.5992,1.502,1.5049,1.4145,84.495,85.364,5,4,4,6,6,4,6,-2.6134,55.76,-47.606,99.553,74.137,92.422,69.899,45.775,61.037,44.966,54.886,57.287,48.683,36.474,-60.762,873.82,-752.99,1522.2,1124.4,1411.9,1078,41.951,194.95,40.412,234.1,222.92,207.64,129.59,3,5,2,4,5,4,3,0.91733,-0.42534,0.012074,1.0221,1.0191,0.43448,0.92061,65.299,-24.471,0.040593,0.12675,0.077937,0.031874,0.032721,0.1191,0.040728,7.3097,7.4156,29.307,-13.757,0.36707,32.698,32.606,14.035,29.409,2081,-791.86,1.0313,-0.088135,0.13623,1.0635,1.0616,0.55772,1.0339,85.117,-4.5776,6,5,4,7,6,5,6,43.546,19.104,31.937,71.963,58.502,42.711,63.132,39.643,31.545,17.372,29.865,36.839,28.971,27.557,1020.2,483.8,777.84,1723.2,1393.2,1044.1,1503.2,125.9,97.652,63.338,128.82,127,112.09,127.73,3,4,1,2,3,1,2,3
-0.30127,0.50479,0.82394,1.1116,0.65478,1.015,0.96608,5.3133,65.746,0.32522,0.16853,0.37031,0.23383,0.22108,0.25792,0.27393,40.969,12.92,-11.636,19.701,32.157,43.415,25.529,39.66,37.716,221.54,2567.8,0.43921,1.0593,1.6279,1.694,1.5597,1.6361,1.6861,79.4,89.062,6,9,7,10,8,9,9,-11.355,25.652,2.4755,103.24,89.757,89.038,67.238,55.153,83.058,53.353,50.561,49.009,47.038,36.608,-333.9,672.4,98.117,2824.3,2454.3,2436.1,1838.5,84.756,156.63,88.277,174.15,164.92,166.28,151.76,4,5,4,5,5,6,3,-0.37387,-0.42313,0.61124,1.0208,0.63242,0.83902,0.92308,-6.0039,-52.369,0.40338,0.16282,0.44987,0.16151,0.32312,0.26594,0.10504,48.504,33.867,-7.9452,-9.0037,13.707,22.171,13.504,18.3,20.15,-129.82,-1142.7,0.021729,-0.21948,1.0439,1.6348,1.6265,1.143,1.2925,43.076,8.847,5,6,4,5,6,5,4,7.4292,-57.567,14.857,158.14,153.93,151.17,47.985,45.345,175.2,26.251,103.36,105.63,104.21,24.33,183.67,-1086.5,233.73,2564.5,2494.5,2460.2,755.13,84.604,131.11,58.613,393.91,393.91,384.92,88.999,4,2,2,3,3,3,2,5
-0.61047,-0.4293,0.57396,1.1008,0.83389,0.8144,0.93392,-42.898,-17.117,0.43991,0.34841,0.32261,0.28694,0.41441,0.26607,0.34874,34.446,37.627,-16.536,-12.474,17.014,31.187,23.191,23.979,26.227,-1209.5,-503.79,-0.027832,0.088135,1.0847,2.1266,2.1074,1.4725,2.0531,36,43.292,11,7,6,8,9,7,8,7.3177,-5.9988,22.91,83.053,61.814,80.207,51.338,21.293,86.214,53.011,64.244,63.128,64.061,33.36,145.86,-184.18,544.86,1758.8,1294.8,1698.7,1090.8,47.79,295.82,112.71,311.14,299.42,307.68,114.59,4,8,6,7,7,7,5,0.3735,-0.27858,0.84975,1.0613,0.59221,0.92887,0.99135,55.643,7.8701,0.38063,0.26249,0.22335,0.2439,0.26083,0.22347,0.2501,30.046,34.062,4.103,-3.0455,9.374,11.76,6.6232,10.264,10.971,605.29,102.9,1.009,0.349,1.297,1.5465,1.1056,1.4295,1.4249,85.222,82.843,3,3,4,3,3,4,4,-22.124,-5.7113,-20.871,91.251,59.713,82.044,74.56,39.718,61.583,76.188,59.035,46.841,55.333,50.463,-529.76,-122.04,-567.01,2109.9,1391.7,1889.5,1722.7,33.659,136.22,88.11,196.55,181.5,190.57,185.08,4,6,4,6,7,5,5,4
-0.76072,0.40344,0.33043,1.0642,0.88478,0.65892,0.96998,-49.986,38.628,0.28567,0.17605,0.45569,0.17733,0.265,0.26918,0.17351,24.017,17.791,-31.193,16.667,13.568,43.636,36.335,27.059,39.719,-2044.2,1587.5,-0.30176,0.71948,1.0522,1.3844,1.384,1.1671,1.3639,6.6254,64.798,7,8,7,10,8,6,9,0.12602,-51.407,35.244,170.36,145.38,152.84,103.31,74.803,156.76,79.2,102.16,105.05,103.43,45.961,-0.44208,-1678.1,1084.4,4959.3,4219.6,4439.6,3032.7,77.439,231.92,161.14,468.48,455.51,447.31,178.34,6,4,5,6,6,6,4,-0.87763,-0.39823,-0.1082,1.0276,0.97561,0.49827,0.93863,-63.087,-19.907,0.11779,0.132,0.31231,0.090325,0.085184,0.18284,0.088451,14.485,8.4376,-19.269,-8.7683,-2.4421,22.612,21.442,11.008,20.643,-1384.6,-437.41,-0.58813,-0.18091,0.35864,1.229,1.2157,1.0151,1.1396,-16.863,-3.7725,6,4,5,5,7,5,5,29.351,-148.92,7.5823,193.34,190.73,187.17,49.028,56,222.12,30.334,193.7,194.04,189.83,49.056,291.94,-1467.9,75.541,1898.3,1872.2,1837.7,482.55,131.95,68.064,52.378,471.03,468.84,457.76,140.26,2,2,3,3,3,3,2,0
-0.83084,-0.51293,0.16787,0.99079,0.97645,0.53973,0.84765,-57.857,-30.506,0.0079062,0.0051861,0.0052494,0.0058728,0.0061661,0.0045423,0.0077041,0.42713,0.45106,-24.924,-15.389,5.0355,29.723,29.293,16.193,25.428,-1735.6,-915.3,-0.81616,-0.50439,0.18188,1.0052,0.99144,0.54817,0.86486,-56.886,-29.684,10,9,9,12,13,9,10,0.028729,0.51888,0.21986,0.8169,0.66925,0.74233,0.49551,0.32533,0.4245,0.39399,0.27998,0.31796,0.30433,0.23843,0.47256,12.912,5.564,20.378,16.759,18.485,12.254,0.60976,1.3567,0.88415,1.513,1.447,1.4269,0.93437,7,9,7,7,9,7,7,0.87767,-0.145,0.40008,1.0956,0.97225,0.52994,1.0347,70.252,-2.1185,0.40888,0.36562,0.33093,0.37252,0.36458,0.36658,0.35168,17.248,33.54,10.311,-1.687,4.479,12.521,11.228,5.8582,11.875,801.96,4.0833,1.384,0.289,0.994,1.6946,1.3842,1.4093,1.5347,89.048,39.084,3,3,4,4,4,4,4,13.13,40.084,-17.651,180.7,175.98,165.44,60.637,69.718,225.58,41.819,160.5,159.49,161.87,57.391,447.01,875.06,-476.65,4638.6,4522.8,4245.9,1526.2,173.54,554.51,73.049,554.89,554.68,554.72,202.83,5,4,6,5,4,7,6,2
0.79114,0.33256,0.58129,1.1808,0.97048,0.8018,1.0185,70.735,38.884,0.34612,0.5074,0.35483,0.41515,0.40599,0.42693,0.41194,21.881,20.564,22.982,9.7457,16.623,34.271,28.307,23.197,29.436,2048.4,1119.9,1.7188,1.6655,1.1907,1.9107,1.8851,1.7321,1.8131,89.869,73.462,7,4,3,6,6,3,6,-15.372,42.57,-0.54963,169.23,125.11,144.16,133.78,79.12,102,117.67,48.556,47.523,64.533,37.529,-362.56,787.99,-99.276,2875.5,2114.2,2450.6,2276.2,118.75,160.79,154.91,224.52,202.13,221.95,206.68,2,5,2,3,4,3,3,0.5101,-0.40434,0.5145,1.1403,0.92002,0.74131,1.0356,51.868,-15.062,0.70234,0.27256,0.36372,0.26131,0.36219,0.28517,0.24587,40.07,29.541,16.662,-12.202,15.735,35.273,28.484,22.684,32.176,1658.7,-433.77,1.627,0.075928,1.051,1.8979,1.7706,1.3483,1.6349,89.731,37.171,8,6,7,7,8,8,8,21.114,-86.121,-4.7694,184.66,181.77,174.94,59.385,55.44,181,29.735,96.778,97.804,97.342,27.689,480.12,-1885.7,-72.081,4239,4177.8,4008.9,1368.3,96.799,237.45,52.302,389.59,389.15,384.59,106.97,5,3,4,4,4,4,4,2
-0.67676,0.34425,0.62753,1.0044,0.76585,0.72336,0.94122,-54.69,42.162,0.16933,0.072652,0.10418,0.071898,0.15381,0.069867,0.066988,20.113,4.3226,-24.728,12.506,22.599,36.273,27.844,26.07,33.975,-2023.9,1515.2,0.12012,0.45532,0.86035,1.1232,1.0022,0.88761,1.063,62.905,57.048,6,8,9,8,6,10,10,6.1849,36.465,8.658,40.172,37.954,39.276,13.556,5.4249,32.163,10.762,31.655,31.44,31.731,8.4789,146.23,898.8,213.43,989.87,933.77,970.01,333.58,20.518,95.777,33.979,102.14,96.319,101.63,35.513,6,4,3,4,4,4,5,0.53771,-0.41261,0.7188,1.0269,0.69715,0.84107,0.93149,61.261,-18.869,0.25436,0.16313,0.14763,0.17504,0.25166,0.16399,0.14675,7.4796,20.487,10.938,-8.186,14.267,20.536,14.037,16.705,18.65,1231.9,-358.8,1.1775,-0.11182,0.93286,1.395,1.2792,1.1329,1.3024,79.427,30.075,6,3,4,5,6,4,6,-5.9523,-32.047,-29.979,78.486,61.668,71.182,54.672,33.907,63.509,49.43,56.518,47.856,56.224,37.736,-154.32,-620.11,-577.04,1439.1,1120.4,1321.2,996.33,64.345,50.716,31.418,209.51,158.94,195.52,155.87,4,3,2,3,3,4,3,2
-0.3622,0.35121,0.56437,1.0474,0.66167,0.8156,0.96159,-6.9278,49.47,0.54618,0.21698,0.51636,0.27038,0.39609,0.28981,0.27643,53.61,19.858,-12.376,12.211,19.964,36.648,23.008,28.656,33.652,-215.55,1736,0.83301,0.79443,1.4622,1.6398,1.289,1.4879,1.6321,82.114,83.219,8,9,6,7,7,7,6,4.5841,81.779,12.04,156.77,149.72,155.19,42.187,18.775,190.24,46.506,142.28,142.06,142.77,28.884,106.11,2062.6,333.77,3879.5,3720.3,3842.2,1019.2,36.326,414.5,92.668,424.17,416.09,422.62,99.445,5,3,4,3,4,3,5,-0.52319,-0.43376,0.74078,1.1393,0.79531,0.90941,1.0145,-19.626,-13.009,0.36843,0.28849,0.43557,0.3197,0.19222,0.4205,0.32406,48.183,35.737,-7.8094,-6.4799,11.476,17.401,11.99,13.949,15.556,-268.84,-173.43,0.302,0.24683,1.5173,1.689,1.2844,1.6618,1.5586,70.003,50.095,4,5,4,4,5,4,5,2.656,-17.41,0.91112,148.16,141.39,140.91,49.06,49.079,180.6,31.997,112.27,117.07,111.62,28.874,-7.7439,-359.38,44.604,1738.1,1657.4,1662.1,549.77,120.82,328.19,48.841,328.68,328.2,328.67,124.12,3,2,2,3,3,3,3,2
0.94813,0.29139,0.047562,1.0777,1.0573,0.44289,0.97353,69.059,18.532,0.16287,0.37704,0.21987,0.18701,0.17177,0.27808,0.16289,12.918,19.495,24.559,8.2046,1.0723,27.911,27.408,11.517,25.189,1789.7,511.87,1.1799,1.0447,0.48486,1.5095,1.3835,1.1051,1.1925,89.304,55.462,7,4,6,8,8,4,7,6.2529,0.79935,13.432,47.938,41.726,35.54,34.63,30.757,36.829,15.527,18.083,22.083,21.056,11.917,113.7,-15.701,215.37,724.63,626.09,538.85,522.79,55.655,50.976,45.518,84.081,83.512,81.17,56.351,3,4,4,5,5,5,2,0.94455,-0.2325,0.10969,1.0078,0.98064,0.31944,0.97254,75.846,-11.13,0.15711,0.1113,0.20821,0.14621,0.14562,0.13697,0.15881,7.2095,11.085,33.147,-8.167,3.6082,35.236,34.422,10.972,33.987,2652.9,-404.69,1.3713,0.031494,0.78394,1.4132,1.3759,0.80303,1.4088,88.503,21.195,9,8,8,9,8,7,9,-25.259,-21.039,-0.86707,60.355,58.211,44.468,31.625,24.866,54.71,14.553,33.988,34.748,40.089,21.299,-593.42,-563.67,-9.9238,1437,1384.4,1069.4,748.25,16.677,82.515,35.457,145.58,145.57,145.5,76.913,6,6,4,8,8,5,6,2
-0.12318,0.63375,0.75955,0.99734,0.646,0.98947,0.76975,20.907,80.108,0.021881,0.018443,0.021159,0.016553,0.017168,0.016315,0.022189,1.8954,1.6647,-4.0526,20.936,25.051,32.914,21.338,32.656,25.386,690.17,2644.8,-0.054199,0.67651,0.81689,1.0544,0.6848,1.049,0.82818,25.912,85.462,9,9,13,12,10,12,13,0.54601,0.40466,-2.4169,6.1846,4.7922,4.321,5.524,5.6748,3.3324,2.8012,4.2057,4.4423,2.3838,3.8099,12.21,9.3826,-52.34,133.42,102.97,93.539,119.19,16.418,6.3872,3.247,18.926,18.676,9.415,16.701,6,6,4,5,6,6,6,0.037072,-0.39247,0.90939,0.99125,0.39433,0.99051,0.91019,42.649,-84.127,0.0096607,0.0080955,0.0059167,0.0031568,0.0083369,0.0032754,0.005779,0.70822,1.6261,0.92993,-9.8021,22.74,24.782,9.8488,24.763,22.76,1066.8,-2102.5,0.059082,-0.37915,0.92017,0.99724,0.4071,0.997,0.92043,44.282,-80.381,8,8,7,8,7,8,7,-0.20714,-1.6356,0.067253,4.2532,2.6117,3.8586,3.3857,1.6534,2.3911,3.516,2.1181,2.0229,2.26,1.7226,-5.2515,-28.788,-2.4085,67.655,42.184,61.357,53.357,2.7134,2.0579,6.25,7.6566,6.6258,7.278,6.4912,3,1,1,2,4,1,3,0
-0.43027,0.47202,0.72598,1.1615,0.78772,1.0021,0.96354,-16.674,54.524,0.37628,0.43654,0.41485,0.28279,0.33824,0.31964,0.3036,45.173,25.735,-17.64,18.979,29.974,47.607,32.051,41.085,39.656,-691.8,2221.8,0.46167,1.2627,1.4988,1.8143,1.5284,1.7648,1.4995,67.69,89.352,10,9,8,10,8,11,10,-4.075,19.713,-31.524,114.34,103.79,105.34,54.107,36.813,117.07,32.063,63.094,65.657,68.257,19.875,-159.54,438.35,-844.96,3073.2,2783.4,2829.6,1455.9,51.951,209.25,19.421,270.43,258.43,267.09,90.27,5,5,5,7,7,7,7,0.28529,-0.4654,0.87783,1.0749,0.59652,1.0054,0.95413,50.234,-41.662,0.34008,0.10484,0.21886,0.29049,0.25804,0.1854,0.32083,17.169,34.992,7.1469,-12.16,22.984,28.011,15.397,26.319,24.842,1293.5,-1109.2,1.7107,-0.19116,1.6653,2.4271,1.7656,1.7217,2.3874,81.496,68.338,8,9,8,7,9,9,9,-0.61946,26.372,7.8201,118.43,100.66,106.73,75.595,57.515,103.52,68.873,69.76,64.329,65.722,46.144,-40.922,622.09,177.78,2524.1,2142.5,2272.9,1617.9,78.155,228.96,110.79,291.34,281.67,276.19,199.81,4,4,4,5,5,5,4,4
-0.17128,0.090778,0.92827,1.0101,0.36381,0.97498,0.96523,-3.3522,30.279,0.19176,0.30298,0.21706,0.22592,0.17605,0.23638,0.20505,52.332,45.41,-5.8433,3.3208,31.537,34.378,12.52,33.161,32.817,-108.22,1063.3,0.22705,0.89868,1.376,1.6602,0.92886,1.6435,1.3959,65.458,80.797,5,6,9,8,7,8,8,-7.398,0.068597,18.062,135.53,67.095,120.36,125.02,54.717,53.683,119.39,37.713,35.368,49.065,37.266,-198.46,30.892,482.74,3440.9,1712.1,3047.5,3175.8,123.35,80.274,201.13,201.16,138.8,201.15,201.14,3,4,2,4,6,5,3,-0.2943,-0.48064,0.64733,0.97928,0.6979,0.83771,0.82335,-16.086,-35.984,0.44345,0.2695,0.12545,0.23029,0.3041,0.18552,0.18066,44.273,34.189,-6.9469,-11.274,14.797,22.677,16.4,19.297,19.004,-365.26,-828.74,0.51929,-0.073242,0.85938,1.6571,1.4997,1.164,1.4065,52.36,18.628,4,3,6,6,4,5,5,34.135,60.939,-21.622,144.39,128.92,109.16,103.68,91.335,93.014,58.905,60.583,65.37,61.179,44.003,428.45,824.03,-268.34,1793.3,1610.2,1342.9,1291.5,164.21,200.23,48.948,236.21,229.5,210.64,179.37,2,4,3,2,2,3,2,2
